Run, Time Trad, Time ToA,,, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1293,3.771876,75.829144,15.1437012305,76.9428610101,57.718548,18.109842,17,17,True,0,107,327,tidy_all(library),False
1294,0.237305,53.610208,15.1321816043,76.9248295935,53.609864,0,4,0,False,8,107,395,tidy_all(library),False
1295,21.728478,27.368891,15.1372752695,76.8865624595,27.368523,0,12,0,False,10,107,541,tidy_all(library),False
1296,0.345911,66.320406,15.1258621798,76.878409561,66.320116,0,6,0,False,73,107,212,tidy_all(library),False
1297,13.760081,50.597208,15.1248091488,76.8581464911,50.596827,0,13,0,False,15,107,521,tidy_all(library),False
1298,25.667467,56.248935,15.1329313814,76.8422688243,42.337867,13.910107,9,9,True,0,107,25,tidy_all(library),False
1299,0.28874,48.250813,15.1215039823,76.8202584657,43.089633,5.159306,7,7,True,0,107,67,tidy_all(library),False
1300,0.270626,63.470769,15.11008023,76.8099896277,63.470409,0,6,0,False,102,107,211,tidy_all(library),False
1301,29.80403,58.77544,15.1213745803,76.7961275603,52.404392,6.370214,9,9,True,0,107,177,tidy_all(library),False
1302,41.000522,280.145496,15.1412510376,76.952309871,74.982006,205.162719,15,15,True,0,107,152,tidy_all(library),False
1303,0.256199,40.858902,15.1298273599,76.9246096347,40.858574,0,3,0,False,97,107,114,tidy_all(library),False
1304,63.864108,81.181189,15.1672002745,76.9278738827,81.180786,0,12,0,False,45,107,181,tidy_all(library),False
1305,0.292767,38.217076,15.1558022414,76.898210436,38.216734,0,6,0,False,21,107,132,tidy_all(library),False
1306,14.254052,190.758727,15.1551117741,76.9853930674,53.302104,137.455854,15,15,True,0,107,20,tidy_all(library),False
1307,13.641049,49.527901,15.1539533481,76.9643850398,49.527575,0,13,0,False,15,107,521,tidy_all(library),False
1308,5.266016,92.411982,15.146393763,76.9761951292,38.67642,53.734778,14,14,True,0,107,136,tidy_all(library),False
1309,6.256548,134.039836,15.139602437,77.0197884377,104.555099,29.483862,17,17,True,0,107,416,tidy_all(library),False
1310,27.790085,52.942414,15.1492592939,77.0014087626,46.317044,6.624566,10,10,True,0,107,306,tidy_all(library),False
1311,17.205056,62.188297,15.1508274073,76.990109669,62.187946,0,13,0,False,101,107,481,tidy_all(library),False
1312,5.154886,79.936843,15.1432085495,76.9923556547,54.769796,25.166299,19,19,True,0,107,159,tidy_all(library),False
1313,7.181306,123.277394,15.1371446481,77.0276070168,50.609964,72.666672,18,18,True,0,107,297,tidy_all(library),False
1314,30.650534,37.816614,15.1489508805,76.9977660784,29.484282,8.331542,9,9,True,0,107,53,tidy_all(library),False
1315,0.237777,38.360683,15.1376115848,76.9683842662,38.360402,0,3,0,False,105,107,42,tidy_all(library),False
1316,1.767836,81.148219,15.1274521809,76.9715604324,67.673436,13.474017,21,21,True,0,107,160,tidy_all(library),False
1317,12.54161,291.323513,15.1254887472,77.1343181792,51.065819,240.256915,14,14,True,0,107,363,tidy_all(library),False
1318,10.776618,391.826443,15.1221891487,77.373083069,291.137473,100.68822,16,16,True,0,107,447,tidy_all(library),False
1319,0.248402,149.134579,15.1109125853,77.4274890553,149.13425,0,6,0,False,84,107,463,tidy_all(library),False
1320,7.150092,88.390725,15.1048816606,77.4357945371,27.109519,61.280408,14,14,True,0,107,567,tidy_all(library),False
1321,22.160815,45.64909,15.1102230182,77.4117319296,45.648798,0,11,0,False,18,107,38,tidy_all(library),False
1322,1.352112,88.338974,15.099815975,77.4199976195,79.400353,8.936748,22,22,True,0,107,202,tidy_all(library),False
1323,12.161569,120.546089,15.0975950779,77.4525948163,120.545787,0,12,0,False,85,107,455,tidy_all(library),False
1324,0.245095,51.350456,15.0863771775,77.43288021,47.045606,4.304071,5,5,True,0,107,510,tidy_all(library),False
1325,1.108196,45.438309,15.0758276068,77.4087333638,38.049358,7.38823,21,21,True,0,107,339,tidy_all(library),False
1326,22.465109,34.719456,15.0814002172,77.3765393386,26.777664,7.94105,10,10,True,0,107,565,tidy_all(library),False
1327,31.265094,57.40564,15.0935959171,77.3614896782,57.405326,0,11,0,False,51,107,98,tidy_all(library),False
1328,0.426485,54.601955,15.0825514059,77.3443514744,54.601633,0,8,0,False,17,107,276,tidy_all(library),False
1329,44.832382,58.489086,15.1049365305,77.3301639157,37.563368,20.924886,10,10,True,0,107,89,tidy_all(library),False
1330,35.174039,224.386555,15.1200260812,77.4407326308,45.563956,178.821652,14,14,True,0,107,315,tidy_all(library),False
1331,3.789709,75.770989,15.1115134463,77.4394781277,57.570374,18.199847,17,17,True,0,107,327,tidy_all(library),False
1332,44.084477,36.729454,15.1332649204,77.4089150465,36.729107,0,12,0,False,69,107,2,tidy_all(library),False
1333,5.262899,95.193663,15.1258602948,77.422256943,50.107751,45.085162,16,16,True,0,107,379,tidy_all(library),False
1334,55.749644,80.745344,15.1563129063,77.4247480127,80.745026,0,13,0,False,91,107,219,tidy_all(library),False
1335,12.701929,156.861966,15.1544744165,77.4842515468,62.648325,94.212944,15,15,True,0,107,517,tidy_all(library),False
1336,15.853273,51.222181,15.1549974693,77.4645943084,51.221895,0,11,0,False,61,107,342,tidy_all(library),False
1337,19.106308,64.089627,15.157952825,77.4545905931,58.596667,5.491971,8,8,True,0,107,385,tidy_all(library),False
1338,18.755984,39.652523,15.1606419365,77.4263379268,39.652202,0,13,0,False,97,107,111,tidy_all(library),False
1339,5.448171,83.626163,15.1533884108,77.4309681173,77.372206,6.253186,10,10,True,0,107,214,tidy_all(library),False
1340,28.822284,53.400224,15.1635890791,77.4130347261,53.399902,0,11,0,False,76,107,473,tidy_all(library),False
1341,1.21152,37.08582,15.1531848516,77.3829622319,28.734166,8.349418,22,22,True,0,107,561,tidy_all(library),False
1342,0.407067,49.000049,15.1421966863,77.3618125201,48.99975,0,7,0,False,103,107,480,tidy_all(library),False
1343,16.090975,70.420426,15.1429031482,77.3566439523,70.420087,0,11,0,False,26,107,168,tidy_all(library),False
1344,39.608576,63.416325,15.1611067738,77.3462716912,63.415963,0,11,0,False,53,107,530,tidy_all(library),False
1345,2.180508,81.568839,15.151455771,77.3494111465,67.533314,14.034702,21,21,True,0,107,238,tidy_all(library),False
1346,0.232337,19.785551,15.1403717303,77.3066445342,19.785232,0,0,0,False,0,107,324,tidy_all(library),True
1347,9.874109,99.197969,15.1364621069,77.3228964454,38.737736,60.459476,15,15,True,0,107,331,tidy_all(library),False
1348,1.084284,39.518969,15.1260376424,77.2948519889,29.182771,10.335389,20,20,True,0,107,560,tidy_all(library),False
1349,14.263857,40.234371,15.1253985167,77.2673794307,40.234094,0,13,0,False,11,107,325,tidy_all(library),False
1350,27.715272,52.196866,15.1347243489,77.24880868,52.196497,0,11,0,False,96,107,23,tidy_all(library),False
1351,7.171643,123.070819,15.1288301362,77.2827257861,50.892228,72.177746,18,18,True,0,107,297,tidy_all(library),False
1352,22.937121,35.675257,15.1346054993,77.2519510311,35.67496,0,12,0,False,21,107,127,tidy_all(library),False
1353,3.065476,74.030544,15.1256852262,77.2495700946,55.619123,18.410579,20,20,True,0,107,308,tidy_all(library),False
1354,11.523971,197.210638,15.1230251713,77.3381676337,75.67315,121.536749,15,15,True,0,107,478,tidy_all(library),False
1355,1.055447,86.591757,15.1126431948,77.3449968509,79.026214,7.564722,23,23,True,0,107,166,tidy_all(library),False
1356,0.254231,39.019361,15.1016856637,77.3167331077,39.019031,0,7,0,False,104,107,222,tidy_all(library),False
1357,19.657399,69.504531,15.1050428585,77.3109761422,69.504209,0,12,0,False,102,107,277,tidy_all(library),False
1358,12.918245,166.718103,15.1034325508,77.3768134963,57.305118,109.412224,16,16,True,0,107,262,tidy_all(library),False
1359,4.640866,67.962975,15.0957338263,77.3698864628,34.13595,33.826084,18,18,True,0,107,88,tidy_all(library),False
1360,12.814209,43.062194,15.0940562346,77.3446602184,35.521357,7.539968,8,8,True,0,107,133,tidy_all(library),False
1361,23.70042,50.43119,15.1003797935,77.3248854423,50.430852,0,11,0,False,43,107,357,tidy_all(library),False
1362,18.140915,739.416322,15.1026121982,77.8110025029,240.749083,498.666504,14,14,True,0,107,441,tidy_all(library),False
1363,43.324319,79.83723,15.1233177792,77.8124890968,79.836904,0,10,0,False,62,107,185,tidy_all(library),False
1364,0.231422,19.472473,15.112399967,77.769717824,19.472111,0,0,0,False,0,107,576,tidy_all(library),True
1365,22.052797,45.573722,15.117484507,77.7461310139,45.57341,0,11,0,False,18,107,38,tidy_all(library),False
1366,52.226641,63.112429,15.1446508001,77.7354182013,63.112076,0,9,0,False,68,107,83,tidy_all(library),False
1367,3.469997,45.566128,15.1361104535,77.711885436,45.565827,0,12,0,False,59,107,322,tidy_all(library),False
1368,6.604066,38.747184,15.1298735789,77.6834024671,38.746815,0,13,0,False,2,107,142,tidy_all(library),False
1369,17.726881,50.080113,15.1317705895,77.663239363,50.079802,0,8,0,False,6,107,320,tidy_all(library),False
1370,22.602545,49.783269,15.1372237095,77.6428890197,49.782928,0,9,0,False,56,107,336,tidy_all(library),False
1371,5.383086,74.127882,15.1301090941,77.6403251926,30.092053,44.03496,16,16,True,0,107,553,tidy_all(library),False
1372,3.061162,74.025552,15.1213124854,77.6376905182,55.332898,18.691841,20,20,True,0,107,308,tidy_all(library),False
1373,7.64395,81.672707,15.1158664822,77.6406293503,81.67241,0,7,0,False,32,107,248,tidy_all(library),False
1374,19.704045,294.866771,15.1192057678,77.7987269789,81.459053,213.406914,16,16,True,0,107,189,tidy_all(library),False
1375,22.036671,45.598751,15.1242366516,77.7753088145,45.598375,0,11,0,False,18,107,38,tidy_all(library),False
1376,17.405867,44.506591,15.1258948132,77.7511309673,37.207725,7.298026,7,7,True,0,107,29,tidy_all(library),False
1377,0.402338,48.940572,15.1152023246,77.7302082665,48.94025,0,7,0,False,103,107,480,tidy_all(library),False
1378,23.602569,34.724533,15.1213615167,77.6989995036,34.724248,0,12,0,False,67,107,44,tidy_all(library),False
1379,0.299571,68.734333,15.1106133002,77.6924986577,68.733978,0,7,0,False,101,107,414,tidy_all(library),False
1380,0.262859,46.392575,15.099854058,77.6698175536,41.720634,4.671184,6,6,True,0,107,35,tidy_all(library),False
1381,4.580062,90.041452,15.0922365402,77.6787760145,65.26924,24.771437,19,19,True,0,107,164,tidy_all(library),False
1382,0.251857,45.286421,15.0814982048,77.6553372627,45.286124,0,5,0,False,44,107,354,tidy_all(library),False
1383,0.237335,128.271912,15.070764898,77.6919363767,123.932928,4.337188,6,6,True,0,107,467,tidy_all(library),False
1384,32.435954,48.51044,15.083312,77.6708514805,48.510121,0,10,0,False,55,107,313,tidy_all(library),False
1385,1.215946,53.946822,15.0732994614,77.6537222173,43.385245,10.560748,22,22,True,0,107,304,tidy_all(library),False
1386,5.273458,96.442376,15.0662288687,77.6672782446,50.573124,45.868312,16,16,True,0,107,379,tidy_all(library),False
1387,2.842916,50.696646,15.0574160981,77.6478329438,44.843867,5.851968,9,9,True,0,107,353,tidy_all(library),False
1388,0.902338,49.655167,15.047217915,77.627665317,43.103344,6.5511,21,21,True,0,107,344,tidy_all(library),False
1389,0.244202,57.817756,15.0365605961,77.6134033233,57.817463,0,7,0,False,76,107,474,tidy_all(library),False
1390,17.183065,749.23924,15.0381048439,78.0965873784,173.120157,576.118368,14,14,True,0,107,446,tidy_all(library),False
1391,16.298448,40.79686,15.0390109137,78.0697723336,40.796477,0,11,0,False,54,107,329,tidy_all(library),False
1392,2.316396,53.276793,15.0298711042,78.0519612852,38.732576,14.543388,17,17,True,0,107,347,tidy_all(library),False
1393,8.826305,131.894587,15.0254177186,78.090613565,81.962455,49.931282,17,17,True,0,107,236,tidy_all(library),False
1394,4.301852,314.205576,15.0177250603,78.2599930215,276.063225,38.141635,18,18,True,0,107,453,tidy_all(library),False
1395,1.057265,84.428062,15.007717562,78.2644145763,76.835144,7.591995,23,23,True,0,107,166,tidy_all(library),False
1396,37.009224,33.426821,15.0234779534,78.2322959563,33.426511,0,12,0,False,22,107,85,tidy_all(library),False
1397,49.33592,45.082882,15.0480394724,78.2085669556,45.082554,0,12,0,False,6,107,314,tidy_all(library),False
1398,0.234508,52.339431,15.0374432411,78.1900625665,52.339081,0,3,0,False,4,107,30,tidy_all(library),False
1399,38.942293,32.041203,15.0545303388,78.1570755332,32.040902,0,11,0,False,31,107,121,tidy_all(library),False
1400,1.057165,85.798813,15.0445322207,78.1625339171,78.251676,7.546279,23,23,True,0,107,166,tidy_all(library),False
1401,22.392496,64.449235,15.04977702,78.1527456952,64.448971,0,11,0,False,58,107,485,tidy_all(library),False
1402,25.714219,55.044239,15.057383612,78.1362631655,41.312508,13.730792,9,9,True,0,107,25,tidy_all(library),False
1403,0.296968,45.243653,15.0468630021,78.1128186821,45.243301,0,8,0,False,81,107,466,tidy_all(library),False
1404,0.257136,55.530438,15.0363290085,78.0967343654,55.530065,0,6,0,False,42,107,372,tidy_all(library),False
1405,8.073353,121.14774,15.0313731537,78.1273756505,49.399841,71.747164,18,18,True,0,107,302,tidy_all(library),False
1406,1.113361,52.737603,15.0214741408,78.1093174908,52.737334,0,7,0,False,58,107,486,tidy_all(library),False
1407,0.240154,54.85479,15.0109685828,78.0927897527,54.854358,0,4,0,False,8,107,395,tidy_all(library),False
1408,12.14574,120.45713,15.0089336193,78.1228780625,120.456821,0,12,0,False,85,107,455,tidy_all(library),False
1409,0.326337,61.179099,14.9985130397,78.1108526693,61.178765,0,7,0,False,90,107,247,tidy_all(library),False
1410,10.1549,52.98433,14.9950778532,78.0930324404,52.984011,0,9,0,False,16,107,425,tidy_all(library),False
1411,38.644142,32.366714,15.0118383522,78.0606254111,32.366411,0,11,0,False,31,107,121,tidy_all(library),False
1412,14.228286,41.478703,15.0112834285,78.034717534,41.478354,0,13,0,False,11,107,325,tidy_all(library),False
1413,0.323933,79.489916,15.0008889837,78.0357473984,79.489622,0,7,0,False,82,107,234,tidy_all(library),False
1414,1.126599,52.892539,14.9910768975,78.0179657801,52.892219,0,7,0,False,58,107,486,tidy_all(library),False
1415,7.902723,153.078515,14.9860674601,78.0710121046,96.578103,56.499644,14,14,True,0,107,451,tidy_all(library),False
1416,12.676597,63.283823,14.9844364781,78.0605691744,63.283542,0,9,0,False,70,107,430,tidy_all(library),False
1417,24.66284,56.249304,14.9912666853,78.045176609,56.249004,0,13,0,False,60,107,99,tidy_all(library),False
1418,15.973803,50.019571,14.9919595882,78.0254124302,50.019216,0,11,0,False,61,107,342,tidy_all(library),False
1419,21.859193,27.35871,14.9967990761,77.9897065088,27.358439,0,12,0,False,10,107,541,tidy_all(library),False
1420,19.296461,60.109103,14.999827007,77.9771145345,60.10879,0,11,0,False,46,107,495,tidy_all(library),False
1421,0.249482,38.676294,14.9894467502,77.9494573772,38.675973,0,6,0,False,10,107,546,tidy_all(library),False
1422,7.634483,105.352965,14.9842744831,77.9687284796,64.401183,40.951053,15,15,True,0,107,400,tidy_all(library),False
1423,16.366265,192.938553,14.9852456641,78.0495224533,51.330115,141.607676,15,15,True,0,107,92,tidy_all(library),False
1424,0.231935,20.158071,14.9748851931,78.0088683441,20.157778,0,0,0,False,0,107,288,tidy_all(library),True
1425,21.672696,342.350477,14.9795854112,78.1943712274,86.989725,255.360004,14,14,True,0,107,271,tidy_all(library),False
1426,7.071695,96.416877,14.974039906,78.2071499832,56.653443,39.762658,14,14,True,0,107,383,tidy_all(library),False
1427,2.31383,53.036911,14.965168,78.1895114135,38.827873,14.207187,17,17,True,0,107,347,tidy_all(library),False
1428,1.559283,43.710371,14.9557801254,78.1653663571,38.861377,4.846352,7,7,True,0,107,246,tidy_all(library),False
1429,53.378705,66.544762,14.9826681064,78.1572343737,66.544457,0,10,0,False,12,107,209,tidy_all(library),False
1430,6.620718,150.220004,14.9768205888,78.2076279189,45.446763,104.772461,15,15,True,0,107,326,tidy_all(library),False
1431,8.054378,36.25169,14.9719831027,78.1783086052,36.251333,0,13,0,False,77,107,70,tidy_all(library),False
1432,10.648708,363.969984,14.9689640559,78.3778837975,57.329535,306.639474,15,15,True,0,107,488,tidy_all(library),False
1433,47.63011,57.06738,14.9917562024,78.3630125457,57.067104,0,9,0,False,104,107,149,tidy_all(library),False
1434,37.493676,36.470608,15.0074479177,78.3337988745,36.470265,0,12,0,False,13,107,74,tidy_all(library),False
1435,3.810843,62.158331,14.9996454056,78.3225267714,39.993131,22.163331,17,17,True,0,107,337,tidy_all(library),False
1436,2.444957,74.166457,14.9909025864,78.3196325724,61.109702,13.055917,19,19,True,0,107,524,tidy_all(library),False
1437,6.094082,87.634903,14.9847113403,78.3261150153,46.471234,41.16294,15,15,True,0,107,40,tidy_all(library),False
1438,33.392639,67.123981,14.9975124026,78.318324936,67.123653,0,10,0,False,102,107,205,tidy_all(library),False
1439,37.858424,35.242364,15.0133990681,78.2883902863,35.242011,0,12,0,False,40,107,116,tidy_all(library),False
1440,44.447003,36.973431,15.0338390708,78.2596993424,36.973115,0,12,0,False,69,107,2,tidy_all(library),False
1441,25.25044,28.210406,15.040929009,78.2249670083,28.210087,0,13,0,False,18,107,50,tidy_all(library),False
1442,0.233233,19.705757,15.0306601491,78.1843850319,19.705424,0,0,0,False,0,107,432,tidy_all(library),True
1443,5.745901,86.976744,15.0242258046,78.1904781428,57.449896,29.526066,17,17,True,0,107,513,tidy_all(library),False
1444,32.991868,52.596308,15.0366687701,78.1727536482,52.595986,0,13,0,False,5,107,91,tidy_all(library),False
1445,22.062815,45.506111,15.041531155,78.1501469751,45.505793,0,11,0,False,18,107,38,tidy_all(library),False
1446,17.597305,45.748113,15.0432986335,78.1277389295,38.386666,7.360631,7,7,True,0,107,29,tidy_all(library),False
1447,0.232415,19.481795,15.0330630539,78.0872095971,19.481458,0,0,0,False,0,107,396,tidy_all(library),True
1448,33.236371,51.524357,15.0456343992,78.0688650856,51.524035,0,13,0,False,5,107,91,tidy_all(library),False
1449,16.267261,51.659558,15.0464774817,78.0506392008,46.489817,5.169001,7,7,True,0,107,113,tidy_all(library),False
